leads_tempo_desde_evento_anterior_mean,leads_tempo_desde_evento_anterior_std,leads_tempo_desde_evento_anterior_75,leads_tempo_desde_evento_anterior_max,leads_score_midia_mean,leads_score_midia_std,leads_score_midia_min,leads_score_midia_25,leads_score_midia_50,leads_score_midia_75,leads_score_midia_max,leads_vg_mean,leads_vg_std,leads_vg_min,leads_vg_25,leads_vg_50,leads_vg_75,leads_vg_max,leads_m2_anuncio_mean,leads_m2_anuncio_std,leads_m2_anuncio_25,leads_m2_anuncio_50,leads_m2_anuncio_75,leads_m2_anuncio_max,leads_in_dorm_mean,leads_in_dorm_75,leads_in_dorm_max,leads_dl_area_total_mean,leads_dl_area_total_std,leads_dl_area_total_50,leads_dl_area_total_75,leads_dl_area_total_max,leads_in_garagens_totais_mean,leads_in_garagens_totais_25,leads_in_garagens_totais_50,leads_in_garagens_totais_75,leads_in_garagens_totais_max,leads_in_garagens_mean,leads_in_garagens_max,leads_evento_quinta,leads_opercao_locacao,leads_finalidade_residencial,leads_tipo_ocupacao_desocupado,leads_tipo_ocupacao_nao_informado,leads_tx_estado_count,leads_imobiliaria_count,leads_qtd_pesquisas,tempo_min_lead_ate_hj,tempo_max_lead_ate_hj
0.0,287.5870084593694,0.0,0.0,32313.0,9489.073329383884,32313.0,32313.0,32313.0,32313.0,32313.0,850.0,1106351.192412627,850.0,850.0,850.0,850.0,850.0,17.58,26553.218435297436,17.58014,17.58014,17.58014,17.580144777662873,1.0,1.0,1.0,48.35,0.0,48.35,48.35,48.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,18.0
44.11,106.39,22.0,326.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,42356.25,37886.54,600.0,650.0,70000.0,75000.0,85000.0,3.75,6.94,0.0,0.0,15.0,15.0,0.0,0.0,0.0,288.75,371.82,192.5,200.0,1200.0,0.38,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,8.0,2.0,6.0,1.0,1.0,9.0,419.0,18.0
414.67,700.97,1224.0,1224.0,11463.5,8075.87,5753.0,5753.0,17174.0,17174.0,17174.0,1250.0,70.71,1200.0,1200.0,1300.0,1300.0,1300.0,18.0,11.31,10.0,26.0,26.0,26.0,1.5,3.0,3.0,225.0,318.2,450.0,450.0,450.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1263.0,18.0
0.0,287.5870084593694,0.0,0.0,4612.0,9489.073329383884,4612.0,4612.0,4612.0,4612.0,4612.0,1250000.0,1106351.192412627,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,11061.95,26553.218435297436,11061.9469,11061.9469,11061.9469,11061.946902654869,3.0,3.0,3.0,113.0,0.0,113.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
21.75,54.9,7.0,233.0,7482.17,6403.4,7.0,4138.0,5753.0,13209.0,17174.0,29072.35,80555.71,0.0,630.0,700.0,700.0,350000.0,356.26,1196.64,10.83333,13.2,15.75,5000.0,0.25,0.0,2.0,85.02,92.05,60.0,150.0,388.0,0.5,0.0,0.0,1.0,2.0,0.06,1.0,6.0,41.0,50.0,3.0,28.0,1.0,12.0,53.0,1168.0,18.0
6.15,18.45,4.0,83.0,9018.75,7384.91,1554.0,4138.0,13209.0,17174.0,17174.0,2368.75,778.43,0.0,2100.0,2700.0,3000.0,3100.0,47.51,21.95,35.59322,46.27249,64.58333,90.74074074074076,0.13,0.0,2.0,15.67,31.4,0.0,40.0,109.43,1.06,1.0,1.0,1.0,2.0,0.06,1.0,4.0,16.0,16.0,5.0,11.0,1.0,4.0,21.0,148.0,18.0
49.4,124.2,8.0,397.0,7706.33,8657.87,192.0,192.0,5753.0,17174.0,17174.0,1621.43,627.07,900.0,1000.0,1600.0,1800.0,2800.0,50.3,24.88,25.0,50.0,58.06452,96.55172413793105,0.43,1.0,2.0,22.71,15.72,30.0,35.0,35.0,0.17,0.0,0.0,0.0,1.0,0.14,1.0,2.0,7.0,7.0,4.0,2.0,2.0,5.0,10.0,515.0,18.0
101.33,280.82,3.0,1001.0,8790.43,11889.85,192.0,833.0,3714.0,17174.0,32313.0,284357.14,136159.75,77000.0,98000.0,330000.0,390000.0,470000.0,4082.26,2030.89,4000.0,4512.19512,5529.41176,5955.223880597015,1.07,3.0,3.0,794.82,1273.28,70.0,1700.0,3000.0,1.3,1.0,1.0,2.0,2.0,0.36,2.0,2.0,0.0,12.0,3.0,6.0,1.0,8.0,15.0,1542.0,18.0
0.0,287.5870084593694,0.0,0.0,319.0,9489.073329383884,319.0,319.0,319.0,319.0,319.0,0.0,1106351.192412627,0.0,0.0,0.0,0.0,0.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0
241.46,448.89,279.0,1466.0,11400.43,10735.2,1409.0,3714.0,6231.0,17174.0,32313.0,1014.44,453.6,0.0,850.0,1200.0,1250.0,1480.0,25.3,23.34,12.5,17.10526,30.0,75.0,0.78,1.0,2.0,63.67,70.61,40.0,100.0,210.0,0.56,0.0,1.0,1.0,1.0,0.33,1.0,1.0,8.0,9.0,7.0,2.0,1.0,11.0,13.0,3162.0,18.0
0.0,287.5870084593694,0.0,0.0,7.0,9489.073329383884,7.0,7.0,7.0,7.0,7.0,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.00038,0.00038,0.00038,0.0003846153846153,2.0,2.0,2.0,52.0,0.0,52.0,52.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,18.0,18.0
337.0,433.47,826.0,826.0,9364.0,11045.01,1554.0,1554.0,17174.0,17174.0,17174.0,630000.0,212132.03,480000.0,480000.0,780000.0,780000.0,780000.0,4263.56,3562.48,1744.503,6782.6087,6782.6087,6782.608695652174,3.0,6.0,6.0,237.5,173.24,360.0,360.0,360.0,3.5,2.0,5.0,5.0,5.0,2.5,5.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,1029.0,18.0
19.33,28.45,52.0,52.0,9364.0,11045.01,1554.0,1554.0,17174.0,17174.0,17174.0,295330.0,25409.19,265990.0,265990.0,310000.0,310000.0,310000.0,5250.18,433.32,4749.82143,5500.35486,5500.35486,5500.354861603974,1.33,2.0,2.0,246.67,92.38,300.0,300.0,300.0,2.0,2.0,2.0,2.0,2.0,1.33,2.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,3.0,78.0,18.0
42.6,95.26,0.0,213.0,24743.5,10704.89,17174.0,17174.0,32313.0,32313.0,32313.0,2140.0,760.26,1800.0,1800.0,1800.0,1800.0,3500.0,9.74,8.89,0.0,16.13192,16.13192,16.426526493640587,1.2,2.0,2.0,321.33,408.58,303.33,303.33,1000.0,2.25,3.0,3.0,3.0,3.0,1.8,3.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,5.0,231.0,18.0
0.0,287.5870084593694,0.0,0.0,1554.0,9489.073329383884,1554.0,1554.0,1554.0,1554.0,1554.0,1365.0,1106351.192412627,1365.0,1365.0,1365.0,1365.0,1365.0,25.75,26553.218435297436,25.75472,25.75472,25.75472,25.75471698113208,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
272.8,603.3,7.0,1352.0,10439.0,14123.0,56.0,1098.0,1554.0,17174.0,32313.0,1583.33,340.34,1200.0,1200.0,1700.0,1850.0,1850.0,39.97,16.06,26.66667,35.41667,57.8125,57.8125,1.0,2.0,2.0,55.0,14.8,48.0,72.0,72.0,0.67,0.0,1.0,1.0,1.0,0.67,1.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,5.0,1383.0,18.0
38.0,53.74,76.0,76.0,7.0,9489.073329383884,7.0,7.0,7.0,7.0,7.0,213833.33,183886.06,1500.0,1500.0,320000.0,320000.0,320000.0,1066.67,923.76,0.0,1600.0,1600.0,1600.0,2.67,4.0,4.0,166.67,144.34,250.0,250.0,250.0,2.0,2.0,2.0,2.0,2.0,1.33,2.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,94.0,18.0
0.0,287.5870084593694,0.0,0.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,350000.0,1106351.192412627,350000.0,350000.0,350000.0,350000.0,350000.0,4268.29,26553.218435297436,4268.29268,4268.29268,4268.29268,4268.292682926829,2.0,2.0,2.0,225.0,0.0,225.0,225.0,225.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
311.2,498.42,397.0,1149.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,428933.33,737045.35,3400.0,3400.0,3400.0,1280000.0,1280000.0,6125.46,10531.09,45.33333,45.33333,18285.71429,18285.714285714286,0.67,2.0,2.0,73.33,2.89,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,5.0,1575.0,18.0
0.0,0.0,0.0,0.0,16160.0,22843.79,7.0,7.0,32313.0,32313.0,32313.0,365000.0,21213.2,350000.0,350000.0,380000.0,380000.0,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,161.52,51.59,198.0,198.0,198.0,3.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,18.0,18.0
201.5,284.96,403.0,403.0,2072.5,2921.06,7.0,7.0,4138.0,4138.0,4138.0,130000.0,183847.76,0.0,0.0,260000.0,260000.0,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,421.0,18.0
115.92,160.73,315.0,426.0,10539.63,10543.52,2.0,4612.0,9845.0,17174.0,32313.0,1346.0,743.07,0.0,1350.0,1710.0,1850.0,1950.0,18.32,12.97,0.0,24.88566,27.55102,32.88461538461539,1.2,2.0,3.0,13.61,43.03,0.0,0.0,136.07,1.22,1.0,1.0,1.0,2.0,0.7,2.0,3.0,10.0,9.0,2.0,7.0,1.0,8.0,12.0,1413.0,18.0
21.09,109.63,1.0,715.0,10244.29,11599.98,841.0,1554.0,4612.0,17174.0,32313.0,169344.38,187694.88,0.0,1590.0,2500.0,370000.0,443000.0,2177.52,2494.16,22.78481,41.66667,4301.07527,6851.514059120404,1.07,2.0,3.0,75.29,57.04,87.0,111.61,169.67,1.22,1.0,1.0,2.0,3.0,0.55,2.0,7.0,21.0,41.0,16.0,11.0,1.0,22.0,45.0,956.0,18.0
0.0,287.5870084593694,0.0,0.0,135.0,9489.073329383884,135.0,135.0,135.0,135.0,135.0,330313.3207624817,1106351.192412627,107320.38058700648,149296.05113979947,248453.394005258,438731.0020882515,24786475.075949445,4588.920616252351,26553.218435297436,1096.791111412158,1761.9171716711928,2538.731695644454,148764.76917936187,1.0334823480259034,1.5611029872571547,2.1652391894714853,55343.18507207019,0.0,4865.251092350115,12936.91796246501,725500.7153331941,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.7569396281595989,1.83288071861291,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0
58.54,86.39,101.0,340.0,6993.06,8692.11,7.0,833.0,5753.0,9845.0,32313.0,152958.82,118627.08,0.0,0.0,215000.0,230000.0,279900.0,3183.27,3436.86,0.0,3709.67742,6718.75,9482.758620689656,0.47,1.0,2.0,18.2,23.74,0.0,40.2,62.0,0.92,1.0,1.0,1.0,1.0,0.35,1.0,5.0,1.0,14.0,5.0,5.0,1.0,21.0,26.0,1547.0,18.0
98.94,319.73,0.0,1262.0,18576.5,9703.14,9605.0,15214.0,17174.0,32313.0,32313.0,1193346.15,585399.91,6000.0,990000.0,1480000.0,1500000.0,1800000.0,5564.04,2676.55,5499.69446,5960.0,7462.68657,8333.333333333334,0.85,0.0,4.0,181.69,84.67,200.0,240.02,250.0,1.36,1.0,1.0,2.0,2.0,0.23,1.0,13.0,2.0,13.0,1.0,3.0,1.0,4.0,16.0,1602.0,18.0
148.87,332.95,172.0,1276.0,13958.83,12869.02,568.0,5753.0,13209.0,17174.0,37444.0,810333.33,925804.06,290000.0,350000.0,480000.0,600000.0,2860000.0,3191.54,2763.56,1680.0,4040.54054,4466.66667,9533.333333333334,0.83,2.0,3.0,39980.67,132224.35,2100.0,3111.0,459800.0,5.64,2.0,4.0,8.0,20.0,2.08,10.0,4.0,0.0,6.0,1.0,6.0,1.0,7.0,15.0,2254.0,18.0
200.0,562.86,6.0,1593.0,8892.4,5962.62,3714.0,4612.0,5753.0,13209.0,17174.0,261000.0,17464.25,230000.0,265000.0,270000.0,270000.0,270000.0,3624.94,394.02,3709.67742,3750.0,3750.0,3970.5882352941176,1.2,2.0,2.0,49.6,46.16,68.0,90.0,90.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,3.0,1.0,1.0,6.0,8.0,1621.0,18.0
12.67,17.01,32.0,32.0,32313.0,9489.073329383884,32313.0,32313.0,32313.0,32313.0,32313.0,733.33,57.74,700.0,700.0,700.0,800.0,800.0,10.05,5.86,3.36538,12.5,14.28571,14.285714285714286,1.0,3.0,3.0,593.33,80.83,640.0,640.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0,56.0,18.0
0.0,287.5870084593694,0.0,0.0,4612.0,9489.073329383884,4612.0,4612.0,4612.0,4612.0,4612.0,1300.0,1106351.192412627,1300.0,1300.0,1300.0,1300.0,1300.0,43.33,26553.218435297436,43.33333,43.33333,43.33333,43.333333333333336,1.0,1.0,1.0,30.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,18.0
222.0,313.96,444.0,444.0,192.0,9489.073329383884,192.0,192.0,192.0,192.0,192.0,1250.0,70.71,1200.0,1200.0,1300.0,1300.0,1300.0,20.21,2.06,18.75,21.66667,21.66667,21.666666666666668,1.0,2.0,2.0,62.0,2.83,64.0,64.0,64.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,462.0,18.0
35.5,108.32,15.0,823.0,7870.09,9879.93,192.0,1409.0,2087.0,13209.0,32313.0,353665.58,581111.9,0.0,2400.0,6000.0,523000.0,1850000.0,1305.56,2263.99,13.23529,24.80769,3233.04894,7068.062827225131,0.86,3.0,5.0,415.65,446.89,260.0,927.0,1742.0,2.96,1.0,3.0,4.0,13.0,0.64,6.0,13.0,34.0,52.0,22.0,26.0,1.0,27.0,72.0,2594.0,18.0
155.47,329.56,140.0,1040.0,5213.63,5799.63,26.0,1409.0,4612.0,9605.0,17174.0,135618.18,302838.05,0.0,0.0,1700.0,2500.0,850000.0,869.29,2075.73,0.0,7.09013,9.34066,6494.845360824742,2.09,3.0,5.0,162.93,160.99,140.0,200.0,560.0,2.44,2.0,3.0,3.0,4.0,1.55,4.0,3.0,6.0,10.0,1.0,8.0,1.0,10.0,15.0,2356.0,18.0
0.0,287.5870084593694,0.0,0.0,7.0,9489.073329383884,7.0,7.0,7.0,7.0,7.0,349000.0,1106351.192412627,349000.0,349000.0,349000.0,349000.0,349000.0,6345.45,26553.218435297436,6345.45455,6345.45455,6345.45455,6345.454545454545,2.0,2.0,2.0,55.0,0.0,55.0,55.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,18.0
540.0,763.68,1080.0,1080.0,3226.5,4553.06,7.0,7.0,6446.0,6446.0,6446.0,797830.0,1106351.192412627,797830.0,797830.0,797830.0,797830.0,797830.0,9447.37,26553.218435297436,9447.3653,9447.3653,9447.3653,9447.36530491415,2.0,2.0,2.0,84.45,0.0,84.45,84.45,84.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1098.0,18.0
1.0,1.41,2.0,2.0,7608.0,7921.01,2007.0,2007.0,13209.0,13209.0,13209.0,975.0,318.2,750.0,750.0,1200.0,1200.0,1200.0,7.5,10.61,0.0,15.0,15.0,15.0,2.0,2.0,2.0,25.0,35.36,50.0,50.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,20.0,18.0
0.0,287.5870084593694,0.0,0.0,1554.0,9489.073329383884,1554.0,1554.0,1554.0,1554.0,1554.0,1340.0,1106351.192412627,1340.0,1340.0,1340.0,1340.0,1340.0,29.78,26553.218435297436,29.77778,29.77778,29.77778,29.77777777777778,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,18.0
69.65,255.73,12.0,1061.0,15191.5,2803.68,13209.0,13209.0,17174.0,17174.0,17174.0,279640.0,154306.71,0.0,230000.0,330000.0,348000.0,500000.0,1213.71,1958.65,0.0,0.0,2500.0,5800.0,0.2,0.0,3.0,222.0,95.81,280.0,280.0,316.0,2.27,2.0,2.0,3.0,3.0,0.13,2.0,2.0,2.0,15.0,6.0,1.0,1.0,2.0,17.0,1207.0,18.0
0.0,287.5870084593694,0.0,0.0,1554.0,9489.073329383884,1554.0,1554.0,1554.0,1554.0,1554.0,400000.0,1106351.192412627,400000.0,400000.0,400000.0,400000.0,400000.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0
0.0,287.5870084593694,0.0,0.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,330313.3207624817,1106351.192412627,107320.38058700648,149296.05113979947,248453.394005258,438731.0020882515,24786475.075949445,4588.920616252351,26553.218435297436,1096.791111412158,1761.9171716711928,2538.731695644454,148764.76917936187,1.0334823480259034,1.5611029872571547,2.1652391894714853,55343.18507207019,0.0,4865.251092350115,12936.91796246501,725500.7153331941,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.7569396281595989,1.83288071861291,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0
73.2,106.05,134.0,232.0,9364.0,11045.01,1554.0,1554.0,17174.0,17174.0,17174.0,529966.67,199782.39,399900.0,399900.0,430000.0,760000.0,760000.0,4913.97,931.39,4218.79945,4550.8982,5972.22222,5972.222222222223,1.0,3.0,3.0,55.67,96.42,0.0,167.0,167.0,1.0,0.0,1.0,2.0,2.0,0.33,1.0,1.0,0.0,3.0,0.0,3.0,1.0,3.0,5.0,385.0,18.0
32.0,55.43,96.0,96.0,9481.0,5272.19,5753.0,5753.0,13209.0,13209.0,13209.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,13.39,1.26,12.5,14.28571,14.28571,14.285714285714286,1.0,2.0,2.0,75.0,7.07,80.0,80.0,80.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,115.0,18.0
0.0,287.5870084593694,0.0,0.0,7.0,9489.073329383884,7.0,7.0,7.0,7.0,7.0,90000.0,1106351.192412627,90000.0,90000.0,90000.0,90000.0,90000.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
125.36,230.75,221.0,754.0,8784.2,6283.92,1554.0,5753.0,6231.0,13209.0,17174.0,220066.67,529057.42,3500.0,3500.0,4200.0,5000.0,1300000.0,2749.28,6613.99,34.14634,66.03774,66.03774,16250.0,0.17,0.0,1.0,96.79,107.05,166.76,207.0,207.0,2.0,1.0,2.0,2.0,4.0,0.17,1.0,5.0,5.0,6.0,2.0,3.0,3.0,6.0,11.0,1400.0,18.0
0.0,287.5870084593694,0.0,0.0,4138.0,9489.073329383884,4138.0,4138.0,4138.0,4138.0,4138.0,330313.3207624817,1106351.192412627,107320.38058700648,149296.05113979947,248453.394005258,438731.0020882515,24786475.075949445,4588.920616252351,26553.218435297436,1096.791111412158,1761.9171716711928,2538.731695644454,148764.76917936187,1.0334823480259034,1.5611029872571547,2.1652391894714853,55343.18507207019,0.0,4865.251092350115,12936.91796246501,725500.7153331941,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.7569396281595989,1.83288071861291,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0
1.5,1.73,3.0,3.0,15191.5,2803.68,13209.0,13209.0,17174.0,17174.0,17174.0,1875.0,287.23,1700.0,1700.0,1800.0,2300.0,2300.0,25.02,7.01,19.10112,29.03226,32.85714,32.857142857142854,1.25,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,4.0,24.0,18.0
301.0,425.68,602.0,602.0,3297.0,3473.31,841.0,841.0,5753.0,5753.0,5753.0,650.0,1106351.192412627,650.0,650.0,650.0,650.0,650.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,620.0,18.0
98.0,149.44,270.0,270.0,9720.0,4934.19,6231.0,6231.0,13209.0,13209.0,13209.0,1500.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,34.09,0.0,34.09091,34.09091,34.09091,34.09090909090909,1.0,2.0,2.0,44.0,0.0,44.0,44.0,44.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,313.0,18.0
24.33,40.43,71.0,71.0,7780.0,8277.88,1554.0,1554.0,4612.0,17174.0,17174.0,1566.67,1365.04,0.0,0.0,2200.0,2500.0,2500.0,78.33,68.25,0.0,110.0,125.0,125.0,0.67,1.0,1.0,6.67,11.55,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,3.0,3.0,91.0,18.0
64.75,93.64,198.0,227.0,7116.5,4851.59,1554.0,5753.0,7950.0,13209.0,13209.0,70225.0,193458.34,0.0,1800.0,2600.0,3500.0,549000.0,1018.3,2850.77,0.0,16.36364,32.85714,8073.529411764706,1.25,3.0,3.0,15.0,42.43,0.0,0.0,120.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,4.0,6.0,7.0,2.0,3.0,1.0,6.0,8.0,539.0,18.0
0.0,287.5870084593694,0.0,0.0,32313.0,9489.073329383884,32313.0,32313.0,32313.0,32313.0,32313.0,2300.0,1106351.192412627,2300.0,2300.0,2300.0,2300.0,2300.0,82.14,26553.218435297436,82.14286,82.14286,82.14286,82.14285714285714,1.0,1.0,1.0,58.0,0.0,58.0,58.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
237.33,213.56,414.0,414.0,936.5,873.28,319.0,319.0,1554.0,1554.0,1554.0,140000.0,140000.0,0.0,0.0,140000.0,280000.0,280000.0,1881.8,1637.14,0.0,2666.66667,2978.7234,2978.723404255319,1.33,3.0,3.0,35.0,60.62,0.0,105.0,105.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,731.0,18.0
19.53,47.6,30.0,183.0,11720.33,12041.35,319.0,1554.0,13209.0,17174.0,32313.0,22040.77,75195.0,0.0,1050.0,1100.0,1490.0,272300.0,950.85,3274.66,45.93176,46.60453,51.74036,11849.434290687554,0.38,1.0,1.0,29.02,19.17,27.05,45.0,53.46,0.08,0.0,0.0,0.0,1.0,0.0,0.0,4.0,12.0,12.0,10.0,2.0,1.0,7.0,15.0,315.0,18.0
998.6,2182.97,90.0,4903.0,18572.67,13097.13,6231.0,6231.0,17174.0,32313.0,32313.0,77466.67,132097.78,1100.0,1100.0,1300.0,230000.0,230000.0,1610.94,2754.59,20.0,21.15385,4791.66667,4791.666666666667,0.67,2.0,2.0,33.33,28.94,48.0,52.0,52.0,1.0,1.0,1.0,1.0,1.0,0.33,1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,5.0,5012.0,18.0
0.0,287.5870084593694,0.0,0.0,1554.0,9489.073329383884,1554.0,1554.0,1554.0,1554.0,1554.0,345000.0,1106351.192412627,345000.0,345000.0,345000.0,345000.0,345000.0,4928.57,26553.218435297436,4928.57143,4928.57143,4928.57143,4928.571428571428,2.0,2.0,2.0,97.0,0.0,97.0,97.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
12.8,31.86,12.0,174.0,10754.58,12495.37,2.0,1554.0,6446.0,17174.0,37444.0,263924.32,643635.36,0.0,3400.0,4500.0,12000.0,2800000.0,1033.74,2429.84,0.0,23.05389,57.89474,9890.10989010989,1.11,3.0,5.0,236.19,315.64,140.0,250.0,1200.0,2.8,1.0,3.0,4.0,10.0,1.08,8.0,7.0,22.0,34.0,9.0,18.0,2.0,26.0,45.0,608.0,18.0
26.0,40.34,54.0,120.0,21780.75,16768.64,192.0,17174.0,32313.0,37444.0,37444.0,2058.33,1230.62,0.0,1500.0,2300.0,3250.0,3300.0,15.89,12.91,0.0,24.21053,26.31579,28.13299232736573,0.0,0.0,0.0,29.05,48.88,0.0,57.0,117.3,1.0,0.0,0.0,3.0,3.0,0.5,3.0,6.0,6.0,1.0,4.0,2.0,1.0,9.0,10.0,280.0,18.0
26.92,52.1,6.0,161.0,12872.0,11103.31,833.0,5753.0,13209.0,17174.0,32313.0,675.0,358.34,0.0,700.0,700.0,950.0,1150.0,16.35,8.78,16.66667,16.66667,23.75,28.75,0.17,0.0,1.0,121.33,144.51,60.0,314.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,12.0,8.0,3.0,1.0,5.0,13.0,371.0,18.0
151.5,304.64,244.0,875.0,12276.33,5424.47,6446.0,6446.0,13209.0,17174.0,17174.0,83960.0,140752.31,1210.0,1500.0,1500.0,290000.0,290000.0,803.22,1338.09,14.77941,33.33333,2761.90476,2761.904761904762,1.29,2.0,3.0,265.71,343.62,100.0,300.0,1002.0,1.14,1.0,1.0,1.0,2.0,0.71,2.0,1.0,4.0,7.0,1.0,5.0,2.0,4.0,8.0,1233.0,18.0
